#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
142        441966631626827      6.115              0.002              0.0                rapid              zams               5.287              0.002              0.0                rapid              zams               2.57e+03           0.181              end                events         135761860414962  
144        432898860795247      13.679             0.002              0.0                rapid              zams               13.483             0.002              0.0                rapid              zams               847                0.00527            end                events         521837375775117  
145        959688234219219      5.780              0.002              0.0                rapid              zams               4.700              0.002              0.0                rapid              zams               471                0.287              end                events         597068190446589  
146        831436527610302      16.000             0.002              0.0                rapid              zams               6.606              0.002              0.0                rapid              zams               3.21e+03           0.657              end                events         306024358062249  
147        415377981163696      12.178             0.002              0.0                rapid              zams               6.259              0.002              0.0                rapid              zams               5.43e+03           0.0606             end                events         206496598976923  
148        701676260245358      12.989             0.002              0.0                rapid              zams               6.205              0.002              0.0                rapid              zams               30.5               0.0206             end                events         538615379137322  
149        336712192378045      5.996              0.002              0.0                rapid              zams               5.228              0.002              0.0                rapid              zams               927                0.265              end                events         198049074367585  
150        132282618094167      17.916             0.002              0.0                rapid              zams               6.858              0.002              0.0                rapid              zams               38.8               0.173              end                events         918820291551193  
152        635355672469050      8.012              0.002              0.0                rapid              zams               3.724              0.002              0.0                rapid              zams               16.2               0.0152             end                events         864348456172025  
154        401722818178609      17.896             0.002              0.0                rapid              zams               12.521             0.002              0.0                rapid              zams               38.6               0.459              end                events         666170352006924  
155        814589896731380      6.044              0.002              0.0                rapid              zams               3.365              0.002              0.0                rapid              zams               2.99e+03           0.0024             end                events         857392262331452  
156        993658739097476      7.136              0.002              0.0                rapid              zams               5.831              0.002              0.0                rapid              zams               1.05e+04           0.181              end                events         127931203971717  
157        433708293506649      8.236              0.002              0.0                rapid              zams               5.879              0.002              0.0                rapid              zams               4.49e+03           0.0611             end                events         365356028301401  
158        114053098644287      10.837             0.002              0.0                rapid              zams               6.228              0.002              0.0                rapid              zams               27.5               0.0705             end                events         362140445242166  
159        945452983097578      20.532             0.002              0.0                rapid              zams               8.979              0.002              0.0                rapid              zams               458                0.375              end                events         592253896388653  
160        606382218076270      52.864             0.002              0.0                rapid              zams               6.063              0.002              0.0                rapid              zams               194                0.0184             end                events         533251555802800  
161        678983500492864      34.040             0.002              0.0                rapid              zams               11.562             0.002              0.0                rapid              zams               1.61e+04           0.559              end                events         120987362770130  
163        220687061892701      6.403              0.002              0.0                rapid              zams               5.176              0.002              0.0                rapid              zams               25.1               0.168              end                events         318855684089303  
165        798734010071110      34.263             0.002              0.0                rapid              zams               12.397             0.002              0.0                rapid              zams               260                0.408              end                events         646773375226392  
166        329356808141381      15.481             0.002              0.0                rapid              zams               11.555             0.002              0.0                rapid              zams               3.59e+03           0.126              end                events         508815407867265  
167        661898486726131      16.254             0.002              0.0                rapid              zams               2.226              0.002              0.0                rapid              zams               401                0.181              end                events         139950675096782  
